job ID,institution,Job Catagory,Job Number,List ID,CountMethod,URL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11,capitalOne,Finance,75,2,TF/IDF,https://www.capitalonecareers.com/search-jobs,('report':750),('authentication':0),('manufacturers':0),('power':542),('connected':0),('demand':52),('gain':151),('create':1619),('lower':0),('partners':191),('circa':0),('flows':16),('case':20),('change':460),('increasingly':0),('major':36),('share':2005),('forces':0),('offering':0),('forbes':0),('usage':0),('increased':0),('subject':135),('challenger':4),('externalization':0),('paths':20),('impact':231),('opportunities':607),('merchants':0),('user':103),('adoption':4),('context':79),('core':87),('technologies':24),('pressure':0),('signs':111),('futures':0),('supporting':211),('trade':276),('venture':0),('advice':32),('alternative':8),('executive':360),('high':300),('matter':56),('regulation':182),('entrants':0),('quantitative':110),('studies':0),('ecosystems':0),('experience':1889),('officer':316),('retail':240),('model':358),('open':470),('team':1693),('trading':48),('card':524),('experts':32),('lead':1176),('system':501),('users':0),('chain':163),('channels':0),('approach':24),('time':1441),('focus':76),('wealth':0),('crowdfund':0),('frastructure':12),('lend':107),('offerings':0),('ecosystem':0),('processes':336),('early':40),('fintech':0),('strategy':155),('techs':0),('offer':8),('provide':1217),('emerging':8),('increasing':4),('continued':8),('funding':87),('incumbent':0),('low':455),('models':128),('distributors':0),('insurtechs':0),('chief':316),('critical':64),('director':63),('potential':52),('underwriting':0),('access':83),('innovation':348),('role':845),('transactions':52),('growth':84),('competition':0)
12,capitalOne,Finance,75,3,TextRank,https://www.capitalonecareers.com/search-jobs,('banks':12),('banked':0),('customized':0),('customization':0),('customs':0),('marketing':83),('provides':48),('provide':1217),('providing':48),('insurance':0),('insurers':0),('insure':0),('insurer':0),('insuring':0),('insured':0),('payments':0),('financially':8),('financials':16),('risk':1207),('risks':108),('risking':0),('platform':119),('customer adoption':0),('retail banking':20),('data':17453),('increasing':4),('increase':12),('increased':0),('increases':0),('services':709),('servicing':4),('deutsche bank':0),('managing':184),('manager':1196),('manage':3397),('managers':68),('managed':104),('manageable':0),('manages':8),('product':1112),('products':519),('production':28),('productivity':0),('global financial institutions provided':0),('digital':4),('digit':4),('digitization':0),('incumbent service providers':0),('process':1259),('processing':83),('processed':0),('institute':0),('institution':28),('accounts shifting customers':0),('transactions':52),('transacting':0),('transact':248),('institutional investors':0),('lowering market':0),('regulators':32),('regulated':0),('regulator':372),('regulation':182),('regulate':0),('regulates':0),('regulating':0),('investor':12),('ceo':0),('investing':0),('invest':76),('invested':0),('investments':20),('investable':0),('invests':16),('bases':12),('base':629),('based':352),('technology':1107),('technologically':0),('regulatory':340),('identities':0),('worlds':0),('information':1459),('inform':1491),('informed':0),('investment solution':0),('standardize processes':0),('keys':75),('provider especially':0),('requiring':12),('required':2113),('requires':127),('requirements':529),('require':3172),('requirement':533),('identity solutions':0),('capitalize':0),('capitals':0),('capitalization':0),('traditional':12)
13,capitalOne,PeopleAndWorkplace,75,1,wordcount,https://www.capitalonecareers.com/search-jobs,('financial':308),('customers':1165),('identity':438),('data':17243),('institutions':0),('market':189),('services':756),('platforms':16),('customer':1677),('digital':67),('traditional':12),('key':3223),('bank':1290),('risk':246),('insurance':12),('products':427),('alternative':8),('investors':0),('payment':20),('investment':12),('banks':0),('economic':8),('payments':0),('forum':0),('capital':8519),('uncertainties':0),('implications':0),('future':119),('time':1563),('access':99),('systems':184),('findings':0),('providers':16),('lending':8),('management':983),('based':464),('insurers':0),('transactions':0),('processes':80),('provide':1097),('system':220),('dlt':0),('potential':64),('business':885),('technology':1022),('process':678),('regulatory':12),('state':3793),('scenario':4),('opportunities':447),('risks':8),('intermediaries':0),('regulators':0),('user':211),('states':3270),('users':128),('solutions':167),('introduction':0),('incumbents':0),('service':1175),('asset':154),('high':264),('conclusion':0),('platform':20),('global':36),('equity':0),('fis':0),('smart':4),('credit':38),('industry':119),('cost':8),('trade':345),('infrastructure':0),('models':4),('trading':0),('transfer':0),('real':350),('transaction':56),('funding':4),('automated':0),('product':988),('markets':8),('banking':956),('individual':96),('online':28),('case':24),('ecosystem':0),('attributes':0),('firms':4),('scale':79),('mobile':162),('ability':525),('entities':162),('current':178),('wealth':0),('role':993),('investor':0),('crowdfunding':0),('assets':154),('distributed':0)
14,capitalOne,PeopleAndWorkplace,75,2,TF/IDF,https://www.capitalonecareers.com/search-jobs,('report':407),('authentication':0),('manufacturers':0),('power':645),('connected':4),('demand':160),('gain':95),('create':2095),('lower':0),('partners':176),('circa':0),('flows':0),('case':24),('change':544),('increasingly':0),('major':8),('share':1919),('forces':4),('offering':12),('forbes':0),('usage':0),('increased':4),('subject':123),('challenger':0),('externalization':0),('paths':0),('impact':159),('opportunities':447),('merchants':0),('user':211),('adoption':0),('context':75),('core':103),('technologies':8),('pressure':4),('signs':75),('futures':0),('supporting':235),('trade':345),('venture':0),('advice':0),('alternative':8),('executive':1280),('high':264),('matter':52),('regulation':142),('entrants':0),('quantitative':52),('studies':0),('ecosystems':0),('experience':2367),('officer':306),('retail':4),('model':60),('open':478),('team':2337),('trading':0),('card':643),('experts':8),('lead':1290),('system':220),('users':128),('chain':0),('channels':28),('approach':24),('time':1563),('focus':216),('wealth':0),('crowdfund':0),('frastructure':0),('lend':363),('offerings':0),('ecosystem':0),('processes':80),('early':4),('fintech':0),('strategy':213),('techs':0),('offer':48),('provide':1097),('emerging':4),('increasing':0),('continued':4),('funding':4),('incumbent':0),('low':340),('models':4),('distributors':0),('insurtechs':0),('chief':335),('critical':176),('director':75),('potential':64),('underwriting':0),('access':99),('innovation':328),('role':993),('transactions':0),('growth':48),('competition':0)
15,capitalOne,PeopleAndWorkplace,75,3,TextRank,https://www.capitalonecareers.com/search-jobs,('banks':0),('banked':0),('customized':0),('customization':0),('customs':0),('marketing':115),('provides':24),('provide':1097),('providing':56),('insurance':12),('insurers':0),('insure':0),('insurer':0),('insuring':0),('insured':0),('payments':0),('financially':0),('financials':4),('risk':246),('risks':8),('risking':0),('platform':20),('customer adoption':0),('retail banking':0),('data':17243),('increasing':0),('increase':12),('increased':4),('increases':0),('services':756),('servicing':0),('deutsche bank':0),('managing':324),('manager':1184),('manage':2447),('managers':264),('managed':0),('manageable':0),('manages':0),('product':988),('products':427),('production':16),('productivity':16),('global financial institutions provided':0),('digital':67),('digit':67),('digitization':0),('incumbent service providers':0),('process':678),('processing':87),('processed':0),('institute':0),('institution':0),('accounts shifting customers':0),('transactions':0),('transacting':0),('transact':56),('institutional investors':0),('lowering market':0),('regulators':0),('regulated':0),('regulator':12),('regulation':142),('regulate':0),('regulates':0),('regulating':0),('investor':0),('ceo':0),('investing':4),('invest':20),('invested':0),('investments':0),('investable':0),('invests':0),('bases':8),('base':697),('based':464),('technology':1022),('technologically':8),('regulatory':12),('identities':0),('worlds':0),('information':1479),('inform':1507),('informed':4),('investment solution':0),('standardize processes':0),('keys':83),('provider especially':0),('requiring':16),('required':2105),('requires':79),('requirements':265),('require':2840),('requirement':265),('identity solutions':0),('capitalize':0),('capitals':0),('capitalization':0),('traditional':12)
16,capitalOne,PersonalBanking,75,1,wordcount,https://www.capitalonecareers.com/search-jobs,('financial':1823),('customers':2535),('identity':450),('data':16927),('institutions':0),('market':453),('services':1225),('platforms':0),('customer':6236),('digital':372),('traditional':0),('key':2855),('bank':4067),('risk':154),('insurance':0),('products':1017),('alternative':8),('investors':0),('payment':0),('investment':0),('banks':0),('economic':12),('payments':0),('forum':0),('capital':7850),('uncertainties':0),('implications':0),('future':79),('time':2607),('access':149),('systems':0),('findings':0),('providers':8),('lending':0),('management':372),('based':455),('insurers':0),('transactions':198),('processes':0),('provide':931),('system':6),('dlt':0),('potential':12),('business':426),('technology':976),('process':300),('regulatory':4),('state':3841),('scenario':0),('opportunities':573),('risks':0),('intermediaries':0),('regulators':0),('user':75),('states':3294),('users':0),('solutions':343),('introduction':0),('incumbents':0),('service':3037),('asset':154),('high':234),('conclusion':0),('platform':0),('global':70),('equity':0),('fis':0),('smart':0),('credit':68),('industry':75),('cost':128),('trade':225),('infrastructure':0),('models':0),('trading':0),('transfer':198),('real':455),('transaction':198),('funding':0),('automated':0),('product':1614),('markets':12),('banking':2739),('individual':52),('online':214),('case':214),('ecosystem':0),('attributes':0),('firms':0),('scale':75),('mobile':306),('ability':523),('entities':150),('current':154),('wealth':0),('role':1147),('investor':0),('crowdfunding':0),('assets':150),('distributed':0)
17,capitalOne,PersonalBanking,75,2,TF/IDF,https://www.capitalonecareers.com/search-jobs,('report':4),('authentication':0),('manufacturers':0),('power':391),('connected':0),('demand':0),('gain':79),('create':1471),('lower':0),('partners':32),('circa':0),('flows':0),('case':214),('change':308),('increasingly':0),('major':0),('share':1820),('forces':0),('offering':0),('forbes':0),('usage':0),('increased':0),('subject':87),('challenger':0),('externalization':0),('paths':0),('impact':79),('opportunities':573),('merchants':0),('user':75),('adoption':66),('context':75),('core':75),('technologies':0),('pressure':0),('signs':75),('futures':0),('supporting':91),('trade':225),('venture':0),('advice':4),('alternative':8),('executive':230),('high':234),('matter':12),('regulation':348),('entrants':0),('quantitative':0),('studies':0),('ecosystems':0),('experience':2574),('officer':232),('retail':626),('model':12),('open':605),('team':1778),('trading':0),('card':254),('experts':210),('lead':546),('system':6),('users':0),('chain':0),('channels':400),('approach':0),('time':2607),('focus':4),('wealth':0),('crowdfund':0),('frastructure':0),('lend':75),('offerings':0),('ecosystem':0),('processes':0),('early':8),('fintech':0),('strategy':81),('techs':0),('offer':572),('provide':931),('emerging':0),('increasing':0),('continued':0),('funding':0),('incumbent':0),('low':488),('models':0),('distributors':0),('insurtechs':0),('chief':230),('critical':0),('director':6),('potential':12),('underwriting':0),('access':149),('innovation':241),('role':1147),('transactions':198),('growth':280),('competition':0)
18,capitalOne,PersonalBanking,75,3,TextRank,https://www.capitalonecareers.com/search-jobs,('banks':0),('banked':0),('customized':0),('customization':0),('customs':0),('marketing':75),('provides':0),('provide':931),('providing':4),('insurance':0),('insurers':0),('insure':0),('insurer':0),('insuring':0),('insured':0),('payments':0),('financially':8),('financials':0),('risk':154),('risks':0),('risking':0),('platform':0),('customer adoption':0),('retail banking':4),('data':16927),('increasing':0),('increase':0),('increased':0),('increases':0),('services':1225),('servicing':6),('deutsche bank':0),('managing':16),('manager':424),('manage':812),('managers':8),('managed':4),('manageable':0),('manages':0),('product':1614),('products':1017),('production':0),('productivity':0),('global financial institutions provided':0),('digital':372),('digit':372),('digitization':0),('incumbent service providers':0),('process':300),('processing':75),('processed':0),('institute':0),('institution':0),('accounts shifting customers':0),('transactions':198),('transacting':0),('transact':198),('institutional investors':0),('lowering market':0),('regulators':0),('regulated':0),('regulator':4),('regulation':348),('regulate':0),('regulates':0),('regulating':0),('investor':0),('ceo':0),('investing':66),('invest':132),('invested':0),('investments':0),('investable':0),('invests':0),('bases':0),('base':470),('based':455),('technology':976),('technologically':0),('regulatory':4),('identities':0),('worlds':0),('information':1216),('inform':1224),('informed':4),('investment solution':0),('standardize processes':0),('keys':75),('provider especially':0),('requiring':0),('required':2025),('requires':277),('requirements':225),('require':2902),('requirement':225),('identity solutions':0),('capitalize':0),('capitals':0),('capitalization':0),('traditional':0)
19,capitalOne,ProcessManagement,75,1,wordcount,https://www.capitalonecareers.com/search-jobs,('financial':333),('customers':1257),('identity':454),('data':17226),('institutions':0),('market':249),('services':705),('platforms':24),('customer':1967),('digital':64),('traditional':4),('key':2875),('bank':1557),('risk':665),('insurance':0),('products':611),('alternative':0),('investors':0),('payment':8),('investment':8),('banks':56),('economic':46),('payments':8),('forum':24),('capital':7989),('uncertainties':0),('implications':8),('future':107),('time':1336),('access':138),('systems':76),('findings':0),('providers':0),('lending':4),('management':2528),('based':386),('insurers':0),('transactions':16),('processes':396),('provide':1045),('system':140),('dlt':0),('potential':8),('business':871),('technology':1164),('process':2821),('regulatory':44),('state':3736),('scenario':8),('opportunities':543),('risks':64),('intermediaries':0),('regulators':0),('user':135),('states':3155),('users':32),('solutions':179),('introduction':0),('incumbents':0),('service':1247),('asset':178),('high':168),('conclusion':4),('platform':96),('global':8),('equity':0),('fis':0),('smart':56),('credit':70),('industry':159),('cost':12),('trade':233),('infrastructure':12),('models':28),('trading':0),('transfer':0),('real':389),('transaction':104),('funding':0),('automated':8),('product':1563),('markets':4),('banking':1018),('individual':104),('online':4),('case':32),('ecosystem':4),('attributes':12),('firms':0),('scale':239),('mobile':154),('ability':653),('entities':158),('current':254),('wealth':0),('role':973),('investor':0),('crowdfunding':0),('assets':162),('distributed':4)
20,capitalOne,ProcessManagement,75,2,TF/IDF,https://www.capitalonecareers.com/search-jobs,('report':325),('authentication':0),('manufacturers':0),('power':488),('connected':4),('demand':24),('gain':167),('create':1759),('lower':4),('partners':208),('circa':0),('flows':0),('case':32),('change':569),('increasingly':4),('major':28),('share':1929),('forces':0),('offering':0),('forbes':0),('usage':28),('increased':0),('subject':155),('challenger':8),('externalization':0),('paths':0),('impact':239),('opportunities':543),('merchants':0),('user':135),('adoption':16),('context':83),('core':83),('technologies':28),('pressure':4),('signs':75),('futures':0),('supporting':119),('trade':233),('venture':0),('advice':4),('alternative':0),('executive':390),('high':168),('matter':80),('regulation':154),('entrants':0),('quantitative':44),('studies':0),('ecosystems':0),('experience':1935),('officer':302),('retail':4),('model':68),('open':488),('team':3169),('trading':0),('card':682),('experts':32),('lead':1769),('system':140),('users':32),('chain':20),('channels':100),('approach':24),('time':1336),('focus':276),('wealth':0),('crowdfund':0),('frastructure':12),('lend':87),('offerings':0),('ecosystem':4),('processes':396),('early':28),('fintech':0),('strategy':286),('techs':0),('offer':40),('provide':1045),('emerging':28),('increasing':4),('continued':8),('funding':0),('incumbent':0),('low':372),('models':28),('distributors':0),('insurtechs':0),('chief':341),('critical':44),('director':8),('potential':8),('underwriting':8),('access':138),('innovation':406),('role':973),('transactions':16),('growth':16),('competition':0)
21,capitalOne,ProcessManagement,75,3,TextRank,https://www.capitalonecareers.com/search-jobs,('banks':56),('banked':0),('customized':0),('customization':0),('customs':0),('marketing':217),('provides':48),('provide':1045),('providing':64),('insurance':0),('insurers':0),('insure':0),('insurer':0),('insuring':0),('insured':0),('payments':8),('financially':0),('financials':0),('risk':665),('risks':64),('risking':0),('platform':96),('customer adoption':0),('retail banking':0),('data':17226),('increasing':4),('increase':16),('increased':0),('increases':0),('services':705),('servicing':12),('deutsche bank':0),('managing':88),('manager':2030),('manage':4858),('managers':48),('managed':84),('manageable':0),('manages':12),('product':1563),('products':611),('production':59),('productivity':96),('global financial institutions provided':0),('digital':64),('digit':64),('digitization':0),('incumbent service providers':0),('process':2821),('processing':75),('processed':0),('institute':0),('institution':8),('accounts shifting customers':0),('transactions':16),('transacting':0),('transact':104),('institutional investors':0),('lowering market':0),('regulators':0),('regulated':0),('regulator':48),('regulation':154),('regulate':0),('regulates':0),('regulating':0),('investor':0),('ceo':0),('investing':0),('invest':22),('invested':0),('investments':8),('investable':0),('invests':0),('bases':0),('base':635),('based':386),('technology':1164),('technologically':0),('regulatory':44),('identities':0),('worlds':0),('information':1443),('inform':1487),('informed':8),('investment solution':0),('standardize processes':0),('keys':75),('provider especially':0),('requiring':4),('required':2165),('requires':95),('requirements':297),('require':2960),('requirement':301),('identity solutions':0),('capitalize':0),('capitals':0),('capitalization':0),('traditional':4)
22,capitalOne,ProductManagement,75,1,wordcount,https://www.capitalonecareers.com/search-jobs,('financial':342),('customers':1359),('identity':481),('data':17352),('institutions':0),('market':404),('services':663),('platforms':140),('customer':2411),('digital':724),('traditional':0),('key':2786),('bank':1568),('risk':198),('insurance':18),('products':1250),('alternative':0),('investors':0),('payment':63),('investment':21),('banks':9),('economic':28),('payments':45),('forum':3),('capital':7615),('uncertainties':0),('implications':0),('future':99),('time':1344),('access':112),('systems':27),('findings':0),('providers':3),('lending':0),('management':1860),('based':308),('insurers':0),('transactions':3),('processes':36),('provide':867),('system':75),('dlt':0),('potential':12),('business':1387),('technology':1199),('process':489),('regulatory':3),('state':3616),('scenario':0),('opportunities':522),('risks':6),('intermediaries':0),('regulators':0),('user':246),('states':3134),('users':54),('solutions':231),('introduction':0),('incumbents':0),('service':1101),('asset':150),('high':425),('conclusion':6),('platform':443),('global':0),('equity':6),('fis':9),('smart':3),('credit':125),('industry':171),('cost':81),('trade':243),('infrastructure':48),('models':60),('trading':0),('transfer':3),('real':287),('transaction':18),('funding':0),('automated':18),('product':7029),('markets':24),('banking':946),('individual':54),('online':21),('case':93),('ecosystem':15),('attributes':0),('firms':0),('scale':138),('mobile':215),('ability':622),('entities':150),('current':186),('wealth':0),('role':864),('investor':0),('crowdfunding':0),('assets':150),('distributed':0)
23,capitalOne,ProductManagement,75,2,TF/IDF,https://www.capitalonecareers.com/search-jobs,('report':24),('authentication':42),('manufacturers':0),('power':536),('connected':0),('demand':0),('gain':111),('create':1503),('lower':0),('partners':207),('circa':0),('flows':0),('case':93),('change':406),('increasingly':18),('major':15),('share':1841),('forces':0),('offering':6),('forbes':0),('usage':6),('increased':0),('subject':111),('challenger':0),('externalization':0),('paths':9),('impact':174),('opportunities':522),('merchants':0),('user':246),('adoption':84),('context':120),('core':187),('technologies':156),('pressure':0),('signs':75),('futures':3),('supporting':90),('trade':243),('venture':3),('advice':0),('alternative':0),('executive':320),('high':425),('matter':42),('regulation':154),('entrants':0),('quantitative':59),('studies':3),('ecosystems':0),('experience':2197),('officer':239),('retail':0),('model':113),('open':464),('team':2002),('trading':0),('card':777),('experts':21),('lead':1206),('system':75),('users':54),('chain':15),('channels':45),('approach':66),('time':1344),('focus':123),('wealth':0),('crowdfund':0),('frastructure':48),('lend':108),('offerings':3),('ecosystem':15),('processes':36),('early':66),('fintech':18),('strategy':493),('techs':12),('offer':39),('provide':867),('emerging':128),('increasing':21),('continued':3),('funding':0),('incumbent':0),('low':264),('models':60),('distributors':0),('insurtechs':0),('chief':239),('critical':111),('director':204),('potential':12),('underwriting':158),('access':112),('innovation':407),('role':864),('transactions':3),('growth':78),('competition':6)
24,capitalOne,ProductManagement,75,3,TextRank,https://www.capitalonecareers.com/search-jobs,('banks':9),('banked':0),('customized':0),('customization':18),('customs':0),('marketing':167),('provides':0),('provide':867),('providing':6),('insurance':18),('insurers':0),('insure':0),('insurer':0),('insuring':0),('insured':0),('payments':45),('financially':6),('financials':0),('risk':198),('risks':6),('risking':0),('platform':443),('customer adoption':0),('retail banking':0),('data':17352),('increasing':21),('increase':6),('increased':0),('increases':0),('services':663),('servicing':41),('deutsche bank':0),('managing':78),('manager':3200),('manage':5237),('managers':291),('managed':6),('manageable':0),('manages':12),('product':7029),('products':1250),('production':18),('productivity':0),('global financial institutions provided':0),('digital':724),('digit':727),('digitization':0),('incumbent service providers':0),('process':489),('processing':81),('processed':0),('institute':0),('institution':0),('accounts shifting customers':0),('transactions':3),('transacting':0),('transact':18),('institutional investors':0),('lowering market':0),('regulators':0),('regulated':3),('regulator':6),('regulation':154),('regulate':3),('regulates':0),('regulating':0),('investor':0),('ceo':0),('investing':9),('invest':81),('invested':0),('investments':3),('investable':0),('invests':18),('bases':0),('base':308),('based':308),('technology':1199),('technologically':3),('regulatory':3),('identities':0),('worlds':0),('information':1266),('inform':1308),('informed':21),('investment solution':0),('standardize processes':0),('keys':75),('provider especially':0),('requiring':0),('required':2037),('requires':78),('requirements':304),('require':2812),('requirement':304),('identity solutions':0),('capitalize':3),('capitals':0),('capitalization':0),('traditional':0)
25,capitalOne,RiskManagement,75,1,wordcount,https://www.capitalonecareers.com/search-jobs,('financial':694),('customers':1205),('identity':446),('data':17708),('institutions':4),('market':230),('services':1113),('platforms':28),('customer':1754),('digital':51),('traditional':4),('key':3023),('bank':1636),('risk':4222),('insurance':111),('products':483),('alternative':4),('investors':4),('payment':4),('investment':47),('banks':20),('economic':52),('payments':4),('forum':56),('capital':8154),('uncertainties':0),('implications':20),('future':91),('time':1235),('access':135),('systems':176),('findings':24),('providers':0),('lending':100),('management':2745),('based':444),('insurers':0),('transactions':48),('processes':432),('provide':1173),('system':284),('dlt':0),('potential':100),('business':1785),('technology':1087),('process':1465),('regulatory':431),('state':4079),('scenario':8),('opportunities':439),('risks':292),('intermediaries':0),('regulators':36),('user':111),('states':3344),('users':28),('solutions':215),('introduction':0),('incumbents':0),('service':1526),('asset':245),('high':487),('conclusion':8),('platform':44),('global':84),('equity':12),('fis':0),('smart':8),('credit':769),('industry':279),('cost':8),('trade':229),('infrastructure':47),('models':28),('trading':4),('transfer':4),('real':468),('transaction':237),('funding':4),('automated':4),('product':946),('markets':12),('banking':1016),('individual':76),('online':8),('case':12),('ecosystem':0),('attributes':4),('firms':0),('scale':91),('mobile':150),('ability':671),('entities':158),('current':242),('wealth':0),('role':833),('investor':4),('crowdfunding':0),('assets':186),('distributed':4)
26,capitalOne,RiskManagement,75,2,TF/IDF,https://www.capitalonecareers.com/search-jobs,('report':434),('authentication':0),('manufacturers':0),('power':498),('connected':0),('demand':4),('gain':115),('create':1755),('lower':0),('partners':300),('circa':0),('flows':0),('case':12),('change':587),('increasingly':0),('major':24),('share':1947),('forces':0),('offering':0),('forbes':0),('usage':8),('increased':4),('subject':155),('challenger':8),('externalization':0),('paths':0),('impact':239),('opportunities':439),('merchants':0),('user':111),('adoption':0),('context':87),('core':111),('technologies':48),('pressure':0),('signs':79),('futures':0),('supporting':195),('trade':229),('venture':8),('advice':80),('alternative':4),('executive':380),('high':487),('matter':92),('regulation':302),('entrants':4),('quantitative':54),('studies':0),('ecosystems':0),('experience':2075),('officer':365),('retail':78),('model':146),('open':486),('team':1907),('trading':4),('card':841),('experts':28),('lead':1301),('system':284),('users':28),('chain':4),('channels':8),('approach':28),('time':1235),('focus':160),('wealth':0),('crowdfund':0),('frastructure':47),('lend':199),('offerings':0),('ecosystem':0),('processes':432),('early':20),('fintech':4),('strategy':138),('techs':0),('offer':24),('provide':1173),('emerging':68),('increasing':0),('continued':8),('funding':4),('incumbent':16),('low':527),('models':28),('distributors':0),('insurtechs':0),('chief':320),('critical':112),('director':168),('potential':100),('underwriting':151),('access':135),('innovation':340),('role':833),('transactions':48),('growth':48),('competition':0)
27,capitalOne,RiskManagement,75,3,TextRank,https://www.capitalonecareers.com/search-jobs,('banks':20),('banked':0),('customized':0),('customization':0),('customs':0),('marketing':87),('provides':68),('provide':1173),('providing':204),('insurance':111),('insurers':0),('insure':0),('insurer':0),('insuring':0),('insured':0),('payments':4),('financially':0),('financials':0),('risk':4222),('risks':292),('risking':0),('platform':44),('customer adoption':0),('retail banking':4),('data':17708),('increasing':0),('increase':12),('increased':4),('increases':0),('services':1113),('servicing':0),('deutsche bank':0),('managing':233),('manager':1612),('manage':4737),('managers':100),('managed':64),('manageable':0),('manages':28),('product':946),('products':483),('production':12),('productivity':4),('global financial institutions provided':0),('digital':51),('digit':51),('digitization':0),('incumbent service providers':0),('process':1465),('processing':91),('processed':0),('institute':0),('institution':20),('accounts shifting customers':0),('transactions':48),('transacting':0),('transact':237),('institutional investors':4),('lowering market':0),('regulators':36),('regulated':32),('regulator':467),('regulation':302),('regulate':32),('regulates':0),('regulating':0),('investor':4),('ceo':0),('investing':16),('invest':348),('invested':0),('investments':0),('investable':0),('invests':0),('bases':20),('base':745),('based':444),('technology':1087),('technologically':24),('regulatory':431),('identities':0),('worlds':0),('information':1407),('inform':1423),('informed':4),('investment solution':0),('standardize processes':0),('keys':75),('provider especially':0),('requiring':16),('required':2105),('requires':95),('requirements':449),('require':3052),('requirement':457),('identity solutions':0),('capitalize':0),('capitals':0),('capitalization':0),('traditional':4)
28,capitalOne,SoftwareEngineering,75,1,wordcount,https://www.capitalonecareers.com/search-jobs,('financial':259),('customers':1257),('identity':556),('data':18055),('institutions':0),('market':90),('services':1007),('platforms':120),('customer':1909),('digital':28),('traditional':64),('key':2992),('bank':1342),('risk':160),('insurance':0),('products':589),('alternative':0),('investors':0),('payment':20),('investment':0),('banks':16),('economic':0),('payments':8),('forum':0),('capital':8012),('uncertainties':0),('implications':4),('future':79),('time':1212),('access':171),('systems':320),('findings':0),('providers':12),('lending':0),('management':528),('based':481),('insurers':0),('transactions':0),('processes':72),('provide':1023),('system':456),('dlt':0),('potential':4),('business':329),('technology':1689),('process':448),('regulatory':0),('state':3965),('scenario':76),('opportunities':434),('risks':12),('intermediaries':0),('regulators':0),('user':263),('states':3425),('users':80),('solutions':563),('introduction':0),('incumbents':0),('service':1456),('asset':150),('high':216),('conclusion':16),('platform':266),('global':0),('equity':0),('fis':0),('smart':52),('credit':56),('industry':171),('cost':0),('trade':225),('infrastructure':152),('models':12),('trading':0),('transfer':0),('real':440),('transaction':0),('funding':0),('automated':68),('product':1258),('markets':0),('banking':974),('individual':36),('online':4),('case':20),('ecosystem':24),('attributes':0),('firms':0),('scale':111),('mobile':272),('ability':571),('entities':148),('current':212),('wealth':0),('role':584),('investor':0),('crowdfunding':0),('assets':150),('distributed':76)
29,capitalOne,SoftwareEngineering,75,2,TF/IDF,https://www.capitalonecareers.com/search-jobs,('report':4),('authentication':60),('manufacturers':0),('power':458),('connected':0),('demand':0),('gain':123),('create':1595),('lower':0),('partners':68),('circa':0),('flows':0),('case':20),('change':378),('increasingly':0),('major':0),('share':1914),('forces':0),('offering':4),('forbes':0),('usage':4),('increased':0),('subject':78),('challenger':0),('externalization':0),('paths':0),('impact':127),('opportunities':434),('merchants':0),('user':263),('adoption':4),('context':74),('core':103),('technologies':724),('pressure':36),('signs':103),('futures':0),('supporting':91),('trade':225),('venture':0),('advice':0),('alternative':0),('executive':304),('high':216),('matter':8),('regulation':152),('entrants':0),('quantitative':0),('studies':0),('ecosystems':12),('experience':2919),('officer':296),('retail':0),('model':36),('open':716),('team':1574),('trading':0),('card':534),('experts':4),('lead':1256),('system':456),('users':80),('chain':0),('channels':4),('approach':56),('time':1212),('focus':52),('wealth':0),('crowdfund':0),('frastructure':152),('lend':75),('offerings':0),('ecosystem':24),('processes':72),('early':8),('fintech':0),('strategy':106),('techs':0),('offer':20),('provide':1023),('emerging':148),('increasing':0),('continued':0),('funding':0),('incumbent':0),('low':487),('models':12),('distributors':0),('insurtechs':0),('chief':296),('critical':28),('director':27),('potential':4),('underwriting':0),('access':171),('innovation':472),('role':584),('transactions':0),('growth':8),('competition':0)
